mainid,midid,lastid,lastname,eduid,result,n_lastname,jeiba_lastname
15,1503,150302,化妝品應用系,810802,化妝品(Na) 應用(Na),化妝品 應用,化妝品 應用系
15,1503,150302,化妝品應用與管理系,810802,化妝品(Na) 應用(Na) 管理(Nc),化妝品 應用 管理,化妝品 應用 與 管理系
15,1503,150303,化粧品科學系,810803,化粧品(Na) 科學系(Na),化粧品 科學系,化 粧 品科學系
15,1503,150304,化粧品科技研究所,810804,化粧品(Na) 科技(Na) 研究所(Nc),化粧品 科技 研究所,化 粧 品 科技 研究所
15,1503,150305,健康美容學位學程,810806,健康(VH) 美容(VB) 學位(Na) 學程(Na),健康 美容 學位 學程,健康 美容 學位 學程
15,1503,150307,時尚造型表演系,810807,時尚(Na) 造型(Na) 表演系(Nc),時尚 造型 表演系,時尚 造型 表演系
15,1503,150308,生技彩妝學位學程,810808,生技(Na) 彩妝(Na) 學位(Na) 學程(Na),生技 彩妝 學位 學程,生技彩妝學位 學程
15,1503,150309,時尚美容應用系,810809,時尚(Na) 美容(Na) 應用(Na),時尚 美容 應用,時尚 美容 應用系
15,1503,150310,美髮造型設計系,810810,美髮(Na) 造型(Na) 設計(Na),美髮 造型 設計,美 髮 造型 設計系
15,1503,150311,香妝與養生保健學位學程,810811,香妝(Na) 養生(VA) 保健(Na) 學位(Na) 學程(Na),香妝 養生 保健 學位 學程,香妝 與 養生 保健 學位 學程
15,1503,150312,保健美容學系,810812,保健(Na) 美容(Nv) 學系(Na),保健 美容 學系,保健 美容 學系
15,1503,150313,美容美髮造型設計系,810813,美容(Nv) 美髮(Na) 造型(Na) 設計系(Na),美容 美髮 造型 設計系,美容 美 髮 造型 設計系
15,1503,150314,時尚造型管理學位學程,810814,時尚(Na) 造型(Na) 管理(VC) 學位(Na) 學程(Na),時尚 造型 管理 學位 學程,時尚 造型 管理 學位 學程
15,1504,150401,流行事業經營系,819901,流行(VH) 事業(Na) 經營系(Nc),流行 事業 經營系,流行 事業 經營系
15,1504,150402,服務業經營學系,819902,服務業(Na) 經營(VC) 學系(Na),服務業 經營 學系,服務業 經營 學系
15,1504,150402,服務業經營管理學系,819902,服務業(Na) 經營(Nv) 管理(VC) 學系(Na),服務業 經營 管理 學系,服務業 經營 管理 學系
15,1504,150403,服務事業管理研究所,819903,服務(VC) 事業(Na) 管理(Na) 研究所(Nc),服務 事業 管理 研究所,服務事業 管理 研究所
15,1504,150404,台灣飲食文化產業研究所,,台灣(Nc) 飲食(Na) 文化(Na) 產業(Na) 研究所(Nc),台灣 飲食 文化 產業 研究所,台灣 飲 食文化 產業 研究所
15,1504,150405,課後照顧學位學程,819906,照顧(VC) 學位(Na) 學程(Na),照顧 學位 學程,課後照 顧學位 學程
15,1504,150406,生命禮儀學位學程,819907,生命(Na) 禮儀(Na) 學位(Na) 學程(Na),生命 禮儀 學位 學程,生命 禮儀 學位 學程
15,1504,150407,會議展覽服務業學位學程,819908,會議(Na) 展覽(VC) 服務業(Na) 學位(Na) 學程(Na),會議 展覽 服務業 學位 學程,會議 展覽 服務業 學位 學程
15,1504,150407,會議展覽服務業專業人員學位學程,819908,會議(Na) 展覽(VC) 服務業(Na) 專業(VH) 人員(Na) 學位(Na) 學程(Na),會議 展覽 服務業 專業 人員 學位 學程,會議 展覽 服務業 專業 人員學位 學程
15,1504,150408,婚禮企劃學位學程,819909,婚禮(Na) 企劃(Na) 學位(Na) 學程(Na),婚禮 企劃 學位 學程,婚禮 企劃 學位 學程
15,1504,150408,婚禮與會展氣話與設計學位學程,819909,婚禮(Na) 會展(Na) 氣話(Na) 設計(Na) 學位(Na) 學程(Na),婚禮 會展 氣話 設計 學位 學程,婚禮 與 會展 氣話 與 設計 學位 學程
15,1504,150409,娛樂事業管理學系,819910,娛樂(Na) 事業(Na) 管理(VC) 學系(Na),娛樂 事業 管理 學系,娛樂事業 管理 學系
15,1504,150410,時尚模特兒事業學位學程,819911,時尚(Na) 模特兒(Na) 事業(Na) 學位(Na) 學程(Na),時尚 模特兒 事業 學位 學程,時尚 模特 兒事業 學位 學程
15,1504,150411,兒童產業服務學位學程,819912,兒童(Na) 產業(Na) 服務(VC) 學位(Na) 學程(Na),兒童 產業 服務 學位 學程,兒童 產業 服務學位 學程
15,1504,150412,茶文化與事業經營學位學程,819913,文化(Na) 事業(Na) 經營(VC) 學位(Na) 學程(Na),文化 事業 經營 學位 學程,茶文化 與 事業 經營 學位 學程
15,1504,150413,民生類產學專班,819977,民生類(Na) 產學(Na) 專班(Nc),民生類 產學 專班,民生 類產學 專班
15,1504,150414,民生類第二專長學位學程,819989,民生類(Na) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),民生類 第二 專長 學位 學程,民生 類 第二 專長 學位 學程
16,1601,160101,運輸管理學系,840101,運輸(Nv) 管理(VC) 學系(Na),運輸 管理 學系,運輸 管理 學系
16,1601,160102,運輸科技與管理學系,840102,運輸(Nv) 科技(Na) 管理(VC) 學系(Na),運輸 科技 管理 學系,運輸 科技 與 管理 學系
16,1601,160102,運輸科技與物流管理學系,840102,運輸(Nv) 科技(Na) 物流(Na) 管理(Na) 學系(Na),運輸 科技 物流 管理 學系,運輸 科技 與 物流 管理 學系
16,1601,160103,運輸與物流學系,840103,運輸(VC) 物流(Nc) 學系(Na),運輸 物流 學系,運輸 與 物流 學系
16,1601,160103,運輸與物流工程學系,840103,運輸(VC) 物流(Na) 工程(Na) 學系(Na),運輸 物流 工程 學系,運輸 與 物流 工程 學系
16,1601,160104,交通管理科學系,840104,交通(Na) 管理(Nv) 科學(Na),交通 管理 科學,交通管理 科學系
16,1601,160105,交通工程與管理學系,840105,交通(Na) 工程(Na) 管理(Nv) 學系(Na),交通 工程 管理 學系,交通 工程 與 管理 學系
16,1601,160106,航運管理學系,840106,航運(Na) 管理(VC) 學系(Na),航運 管理 學系,航運 管理 學系
16,1601,160107,航運技術系,840107,航運(Na) 技術系(Na),航運 技術系,航運 技術系
16,1601,160108,物流與航運管理學系,840108,物流(Na) 航運(Na) 管理(VC) 學系(Na),物流 航運 管理 學系,物流 與 航運 管理 學系
16,1601,160109,航運與物流管理學系,840109,航運(Na) 物流(Na) 管理(VC) 學系(Na),航運 物流 管理 學系,航運 與 物流 管理 學系
16,1601,160110,交通運輸研究所,840110,交通(Na) 運輸(Nv) 研究所(Nc),交通 運輸 研究所,交通 運輸 研究所
16,1601,160111,運輸工程與管理學系,840111,運輸(Nv) 工程(Na) 管理(Nv) 學系(Na),運輸 工程 管理 學系,運輸 工程 與 管理 學系
16,1601,160112,交通運輸工程學系,840112,交通(Na) 運輸(Nv) 工程(Na) 學系(Na),交通 運輸 工程 學系,交通 運輸 工程 學系
16,1601,160113,運輸工程研究所,840113,運輸(Nv) 工程(Na) 研究所(Nc),運輸 工程 研究所,運輸 工程 研究所
16,1601,160114,運輸科學系,840114,運輸(VC) 科學(Na),運輸 科學,運輸 科學系
16,1601,160115,運輸與倉儲營運系,840115,運輸(VC) 倉儲(Na) 營運(Nv),運輸 倉儲 營運,運輸 與 倉 儲營 運系
16,1601,160116,物流管理學系,,物流(Na) 管理(VC) 學系(Na),物流 管理 學系,物流 管理 學系
16,1601,160117,運輸與物流管理學系,840117,運輸(VC) 物流(Na) 管理(VC) 學系(Na),運輸 物流 管理 學系,運輸 與 物流 管理 學系
16,1601,160118,運輸技術系,840118,運輸(Nv) 技術系(Na),運輸 技術系,運輸 技術系
16,1601,160119,航運企業管理系,840119,航運(Na) 企業(Na) 管理(Na),航運 企業 管理,航運 企業 管理系
16,1601,160120,運輸科技與運籌學系,840120,運輸(VC) 科技(Na) 運籌學系(Nv),運輸 科技 運籌學系,運輸 科技 與 運籌學系
16,1601,160121,海空物流與行銷系,840121,海空(Na) 物流(Na) 行銷系(Na),海空 物流 行銷系,海空 物流 與 行銷系
16,1602,160201,航空管理系,840201,航空(Na) 管理(VC),航空 管理,航空 管理系
16,1602,160201,航空管理暨運輸服務管理系,840201,航空(Na) 管理(VC) 運輸(VC) 服務(VC) 管理系(Na),航空 管理 運輸 服務 管理系,航空 管理 暨 運輸 服務 管理系
16,1602,160202,航空服務學系,840202,航空(Na) 服務(Nv) 學系(Na),航空 服務 學系,航空 服務學系
16,1602,160202,航空服務管理學系,840202,航空(Na) 服務(VC) 管理(VC) 學系(Na),航空 服務 管理 學系,航空 服務 管理 學系
16,1602,160203,空運管理學系,840203,空運(Nv) 管理(VC) 學系(Na),空運 管理 學系,空運 管理 學系
16,1602,160204,民航研究所,840204,民航(Na) 研究所(Nc),民航 研究所,民航 研究所
16,1602,160205,航空運輸研究所,840206,航空(Na) 運輸(Nv) 研究所(Nc),航空 運輸 研究所,航空 運輸 研究所
16,1602,160206,航空運輸管理學系,840207,航空(Na) 運輸(Nv) 管理(VC) 學系(Na),航空 運輸 管理 學系,航空 運輸 管理 學系
16,1602,160207,空運經營與管理學系,840205,空運(Nv) 經營(VC) 管理(VC) 學系(Na),空運 經營 管理 學系,空運 經營 與 管理 學系
16,1603,160301,航海科技研究所,840301,航海(Nv) 科技(Na) 研究所(Nc),航海 科技 研究所,航海 科技 研究所
16,1603,160302,商船學系,840302,商船(Na) 學系(Na),商船 學系,商船 學系
16,1603,160303,運輸與航海科學系,840303,運輸(VC) 航海(Nv) 科學(Na),運輸 航海 科學,運輸 與 航海 科學系
16,1603,160304,航海系,840304,航海系(Nc),航海系,航海 系
16,1603,160305,海洋運輸學系,840305,海洋(Na) 運輸(VC) 學系(Na),海洋 運輸 學系,海洋 運輸 學系
16,1603,160306,海事資訊科技研究所,840308,海事(Na) 資訊(Na) 科技(Na) 研究所(Nc),海事 資訊 科技 研究所,海事 資訊 科技 研究所
16,1604,160401,運輸服務類產學專班,849977,運輸(VC) 服務(Nv) 產學(Na) 專班(Nc),運輸 服務 產學 專班,運輸 服務類 產學 專班
16,1604,160402,運輸服務類第二專長學位學程,849989,運輸(Nv) 服務(Na) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),運輸 服務 第二 專長 學位 學程,運輸 服務類 第二 專長 學位 學程
16,1604,160403,運輸觀光學院（不分系）,849999,運輸(VC) 觀光(Nv) 學院(Nc),運輸 觀光 學院,運輸觀 光學院 （ 不分系 ）
17,1701,170101,旅館管理學系,810101,旅館(Nc) 管理(VC) 學系(Na),旅館 管理 學系,旅館 管理 學系
17,1701,170101,旅館事業管理學系,810101,旅館(Nc) 事業(Na) 管理(VC) 學系(Na),旅館 事業 管理 學系,旅館 事業 管理 學系
17,1701,170102,餐旅管理學系,810102,餐旅(Na) 管理(VC) 學系(Na),餐旅 管理 學系,餐旅 管理 學系
17,1701,170102,餐旅行銷管理學系,810102,餐旅(Na) 行銷(Na) 管理(VC) 學系(Na),餐旅 行銷 管理 學系,餐 旅行 銷 管理 學系
17,1701,170102,餐旅暨遊憩管理學系,810102,餐旅(Na) 遊憩(Nv) 管理(VC) 學系(Na),餐旅 遊憩 管理 學系,餐旅 暨 遊憩 管理 學系
17,1701,170103,餐飲管理學系,810103,餐飲(Na) 管理(VC) 學系(Na),餐飲 管理 學系,餐飲 管理 學系
17,1701,170104,中餐廚藝系,810104,中餐(Na) 廚藝系(Nc),中餐 廚藝系,中餐 廚藝系
17,1701,170105,西餐廚藝系,810105,西餐(Na) 廚藝系(Nc),西餐 廚藝系,西餐 廚藝系
17,1701,170106,烘焙管理學系,810106,烘焙(VC) 管理(Na) 學系(Na),烘焙 管理 學系,烘焙 管理 學系
17,1701,170107,健康餐飲管理學系,810107,健康(VH) 餐飲(Na) 管理(VC) 學系(Na),健康 餐飲 管理 學系,健康 餐飲 管理 學系
17,1701,170107,健康餐飲暨產業管理學系,810107,健康(VH) 餐飲(Na) 產業(Na) 管理(VC) 學系(Na),健康 餐飲 產業 管理 學系,健康 餐飲 暨 產業 管理 學系
17,1701,170108,食品餐飲管理學系,810108,食品(Na) 餐飲(Na) 管理(VC) 學系(Na),食品 餐飲 管理 學系,食品 餐飲 管理 學系
17,1701,170109,餐飲學系,810109,餐飲(Na) 學系(Na),餐飲 學系,餐飲 學系
17,1701,170109,餐飲製作學系,810109,餐飲(Na) 製作(VC) 學系(Na),餐飲 製作 學系,餐 飲 製 作 學 系
17,1701,170110,旅館與餐飲管理學系,810110,旅館(Nc) 餐飲(Na) 管理(VC) 學系(Na),旅館 餐飲 管理 學系,旅館 與 餐 飲 管理 學系
17,1701,170111,餐飲廚藝系,,餐飲(Na) 廚藝系(Nc),餐飲 廚藝系,餐飲 廚藝系
17,1701,170111,廚藝管理系,,廚藝(Na) 管理(Na),廚藝 管理,廚藝 管理系
17,1701,170111,廚藝系,,廚藝系(Nc),廚藝系,廚藝系
17,1701,170111,餐飲廚藝管理系,,餐飲(Na) 廚藝(Na) 管理(Na),餐飲 廚藝 管理,餐飲 廚藝 管理系
17,1701,170112,餐旅暨食品管理學系,810113,餐旅(Na) 食品(Na) 管理(VC) 學系(Na),餐旅 食品 管理 學系,餐旅 暨 食品 管理 學系
17,1701,170113,餐旅行銷管理系,,餐旅(Na) 行銷(Na) 管理(Na),餐旅 行銷 管理,餐 旅行 銷 管理系
17,1701,170113,餐旅行銷暨會展管理系,,餐旅(Na) 行銷(Na) 會展(Na) 管理系(Na),餐旅 行銷 會展 管理系,餐 旅行 銷暨會展 管理系
17,1701,170114,餐旅管理教育研究所,,餐旅(Na) 管理(VC) 教育(Na) 研究所(Nc),餐旅 管理 教育 研究所,餐旅 管理 教育 研究所
17,1701,170115,餐飲創新研發學位學程,810119,餐飲(Na) 創新(VC) 研發(VC) 學位(Na) 學程(Na),餐飲 創新 研發 學位 學程,餐飲 創新研 發學位 學程
17,1701,170116,國際廚藝學位學程,810120,國際(Nc) 廚藝(Na) 學位(Na) 學程(Na),國際 廚藝 學位 學程,國際 廚藝學位 學程
17,1701,170117,旅館會展系,810121,旅館(Nc) 會展(Nc),旅館 會展,旅館 會 展系
17,1701,170118,餐旅暨會展行銷管理系,810122,餐旅(Na) 會展(Na) 行銷(Na) 管理(Na),餐旅 會展 行銷 管理,餐旅 暨會展 行銷 管理系
17,1701,170119,餐旅經營系,810123,餐旅(Na) 經營系(Nc),餐旅 經營系,餐旅經 營系
17,1701,170120,餐旅事業管理系,810124,餐旅(Na) 事業(Na) 管理(Na),餐旅 事業 管理,餐 旅事業 管理系
17,1702,170201,觀光學系,810201,觀光(Nv) 學系(Na),觀光 學系,觀光 學系
17,1702,170201,觀光與休閒管理學系,810201,觀光(VA) 休閒(VA) 管理(VC) 學系(Na),觀光 休閒 管理 學系,觀光 與 休閒 管理 學系
17,1702,170201,觀光與休閒遊憩學系,810201,觀光(VA) 休閒(Nv) 遊憩(Nv) 學系(Na),觀光 休閒 遊憩 學系,觀光 與 休閒遊 憩學系
17,1702,170202,觀光事業學系,810202,觀光(Nv) 事業(Na) 學系(Na),觀光 事業 學系,觀光 事業 學系
17,1702,170202,觀光事業管理學系,810202,觀光(Nv) 事業(Na) 管理(VC) 學系(Na),觀光 事業 管理 學系,觀光 事業 管理 學系
17,1702,170203,觀光暨遊憩管理研究所,,觀光(Nv) 遊憩(Nv) 管理(Na) 研究所(Nc),觀光 遊憩 管理 研究所,觀光 暨 遊憩 管理 研究所
17,1702,170203,永續觀光暨遊憩管理研究所,,永續(VH) 觀光(VA) 遊憩(Nv) 管理(Na) 研究所(Nc),永續 觀光 遊憩 管理 研究所,永續 觀光 暨 遊憩 管理 研究所
17,1702,170204,觀光與休閒事業管理學系,810204,觀光(Nv) 休閒(VA) 事業(Na) 管理(Na) 學系(Na),觀光 休閒 事業 管理 學系,觀光 與 休閒 事業 管理 學系
17,1702,170204,觀光休閒事業管理學系,810204,觀光(Nv) 休閒(VA) 事業(Na) 管理(VC) 學系(Na),觀光 休閒 事業 管理 學系,觀光 休閒 事業 管理 學系
17,1702,170205,觀光與餐飲旅館學系,810205,觀光(VA) 餐飲(Na) 旅館(Nc) 學系(Na),觀光 餐飲 旅館 學系,觀光 與 餐 飲 旅館 學系
17,1702,170206,觀光與餐旅管理研究所,,觀光(VA) 餐旅(Na) 管理(Na) 研究所(Nc),觀光 餐旅 管理 研究所,觀光 與 餐旅 管理 研究所
17,1702,170207,觀光與旅館學系,810207,觀光(VA) 旅館學系(Nc),觀光 旅館學系,觀光 與 旅館 學系
17,1702,170208,觀光數位知識學系,810208,觀光(VA) 知識(Na) 學系(Na),觀光 知識 學系,觀光 數位 知識 學系
17,1702,170209,休閒遊憩學系,810209,休閒(Nv) 遊憩(Nv) 學系(Na),休閒 遊憩 學系,休閒遊 憩學系
17,1702,170209,休閒遊憩事業學系,810209,休閒(Nv) 遊憩(Nv) 事業(Na) 學系(Na),休閒 遊憩 事業 學系,休閒遊 憩事業 學系
17,1702,170210,休閒遊憩與事業管理學系,810210,休閒(VA) 遊憩(VA) 事業(Na) 管理(VC) 學系(Na),休閒 遊憩 事業 管理 學系,休閒 遊憩 與 事業 管理 學系
17,1702,170210,休閒與遊憩規劃管理學系,810210,休閒(VA) 遊憩(Nv) 規劃(Na) 管理(Na) 學系(Na),休閒 遊憩 規劃 管理 學系,休閒 與 遊憩 規劃 管理 學系
17,1702,170211,生態旅遊研究所,810211,生態(Na) 旅遊(VA) 研究所(Nc),生態 旅遊 研究所,生態 旅遊 研究所
17,1702,170212,旅遊事業經營學系,810212,旅遊(Nv) 事業(Na) 經營(VC) 學系(Na),旅遊 事業 經營 學系,旅遊 事業 經營 學系
17,1702,170213,旅遊事業管理學系,810213,旅遊(Nv) 事業(Na) 管理(VC) 學系(Na),旅遊 事業 管理 學系,旅遊 事業 管理 學系
17,1702,170214,旅遊管理學系,810214,旅遊(Nv) 管理(Nv) 學系(Na),旅遊 管理 學系,旅遊 管理 學系
17,1702,170214,旅遊與旅館管理學系,810214,旅遊(Nv) 旅館(Nc) 管理(Nv) 學系(Na),旅遊 旅館 管理 學系,旅遊 與 旅館 管理 學系
