mainid,lastname,result,n_lastname,jeiba_lastname
17,郵輪休閒事業管理學位學程,郵輪(Na) 休閒(VA) 事業(Na) 管理(VC) 學位(Na) 學程(Na),郵輪 休閒 事業 管理 學位 學程,郵輪 休閒 事業 管理 學位 學程
17,觀光學院,觀光(VA) 學院(Nc),觀光 學院,觀光 學院
17,觀光運輸學院,觀光(VA) 運輸(Nv) 學院(Nc),觀光 運輸 學院,觀光 運輸 學院
17,觀光暨休閒遊憩學系,觀光(VA) 休閒(VA) 遊憩(Nv) 學系(Na),觀光 休閒 遊憩 學系,觀光 暨 休閒遊 憩學系
17,休閒遊憩事業管理系,休閒(Nv) 遊憩(Nv) 事業(Na) 管理(Na),休閒 遊憩 事業 管理,休閒遊 憩事業 管理系
17,旅運經營管理科,旅運(Na) 經營(VC) 管理(VC),旅運 經營 管理,旅運 經營 管理科
17,國際觀光學士學位學程,國際(Nc) 觀光(VA) 學士(Na) 學位(Na) 學程(Na),國際 觀光 學士 學位 學程,國際觀 光學士 學位 學程
17,競技運動學系,競技(Nv) 運動(Na) 學系(Na),競技 運動 學系,競技運動 學系
17,運動競技學系,運動(Na) 競技(Nv) 學系(Na),運動 競技 學系,運動 競技學系
17,運動技術學系,運動(Na) 技術(Na) 學系(Na),運動 技術 學系,運動 技術 學系
17,教練研究所,教練(Na) 研究所(Nc),教練 研究所,教練 研究所
17,運動教練研究所,運動(Na) 教練(Na) 研究所(Nc),運動 教練 研究所,運動 教練 研究所
17,球類運用學系,球類(Na) 運用(Nv) 學系(Na),球類 運用 學系,球類 運用 學系
17,球類運動技術學系,球類(Na) 運動(Na) 技術(Na) 學系(Na),球類 運動 技術 學系,球類 運動 技術 學系
17,路上運動學系,運動(Na) 學系(Na),運動 學系,路上 運動 學系
17,路上運動技術學系,運動(Na) 技術(Na) 學系(Na),運動 技術 學系,路上 運動 技術 學系
17,水上運動學系,水上(Na) 運動(Na) 學系(Na),水上 運動 學系,水上 運動 學系
17,國術學系,國術(Na) 學系(Na),國術 學系,國術 學系
17,技擊運動學系,技擊(Na) 運動(Na) 學系(Na),技擊 運動 學系,技擊 運動 學系
17,技擊運動技術學系,技擊(Na) 運動(Na) 技術(Na) 學系(Na),技擊 運動 技術 學系,技擊 運動 技術 學系
17,教練科學研究所,教練(Na) 科學(Na) 研究所(Nc),教練 科學 研究所,教練 科學 研究所
17,競技運動訓練研究所,競技(Nv) 運動(Na) 訓練(Na) 研究所(Nc),競技 運動 訓練 研究所,競技運動 訓練 研究所
17,動科學研究所,科學(Na) 研究所(Nc),科學 研究所,動科學 研究所
17,應用運動科學研究所,應用(Na) 運動(Na) 科學(Na) 研究所(Nc),應用 運動 科學 研究所,應用 運動 科學 研究所
17,運動健康科學系,運動(Na) 健康(VH) 科學系(Na),運動 健康 科學系,運動 健康 科學系
17,運動傷害防護研究所,運動(Na) 傷害(Na) 防護(Na) 研究所(Nc),運動 傷害 防護 研究所,運動 傷害 防護 研究所
17,運動器材科技研究所,運動(Na) 器材(Na) 科技(Na) 研究所(Nc),運動 器材 科技 研究所,運動 器材 科技 研究所
17,運動與健康系,運動(Na) 健康(VH),運動 健康,運動 與 健康 系
17,運動與健康促進系,運動(Na) 健康(VH) 促進(VK),運動 健康 促進,運動 與 健康 促進系
17,運動保健科學研究所,運動(Na) 保健(Na) 科學(Na) 研究所(Nc),運動 保健 科學 研究所,運動 保健 科學 研究所
17,運動保健學系,運動(Na) 保健(Na) 學系(Na),運動 保健 學系,運動 保健 學系
17,運動與休閒學系,運動(Na) 休閒(Nv) 學系(Na),運動 休閒 學系,運動 與 休閒 學系
17,健康與休閒管理學系,健康(VH) 休閒(VA) 管理(VC) 學系(Na),健康 休閒 管理 學系,健康 與 休閒 管理 學系
17,休閒運動學系,休閒(Nv) 運動(Na) 學系(Na),休閒 運動 學系,休閒 運動 學系
17,休閒運動保健學系,休閒(Nv) 運動(Na) 保健(Na) 學系(Na),休閒 運動 保健 學系,休閒 運動 保健 學系
17,休閒運動管理學系,休閒(Nv) 運動(Na) 管理(VC) 學系(Na),休閒 運動 管理 學系,休閒 運動 管理 學系
17,休閒運動與健康管理學系,休閒(Nv) 運動(Na) 健康(VH) 管理(VC) 學系(Na),休閒 運動 健康 管理 學系,休閒 運動 與 健康 管理 學系
17,海洋運動休閒學系,海洋(Na) 運動(Na) 休閒(Nv) 學系(Na),海洋 運動 休閒 學系,海洋 運動 休閒 學系
17,海洋運動與遊憩學系,海洋(Na) 運動(Na) 遊憩(Nv) 學系(Na),海洋 運動 遊憩 學系,海洋 運動 與 遊憩 學系
17,水域運動管理系,水域(Na) 運動(Na) 管理(VC),水域 運動 管理,水域 運動 管理系
17,水域運動休閒學系,水域(Na) 運動(Na) 休閒(Nv) 學系(Na),水域 運動 休閒 學系,水域 運動 休閒 學系
17,休閒管理學系,休閒(Nv) 管理(VC) 學系(Na),休閒 管理 學系,休閒 管理 學系
17,休閒事業管理學系,休閒(VA) 事業(Na) 管理(VC) 學系(Na),休閒 事業 管理 學系,休閒 事業 管理 學系
17,休閒保健學系,休閒(Nv) 保健(Na) 學系(Na),休閒 保健 學系,休閒 保健 學系
17,休閒保健管理學系,休閒(Nv) 保健(Na) 管理(VC) 學系(Na),休閒 保健 管理 學系,休閒 保健 管理 學系
17,休閒健康管理研究所,休閒(VA) 健康(VH) 管理(Na) 研究所(Nc),休閒 健康 管理 研究所,休閒 健康 管理 研究所
17,休閒產業管理學系,休閒(Nv) 產業(Na) 管理(Na) 學系(Na),休閒 產業 管理 學系,休閒產業 管理 學系
17,休閒產業經營學系,休閒(VA) 產業(Na) 經營(VC) 學系(Na),休閒 產業 經營 學系,休閒產業 經營 學系
17,休閒事業經營系,休閒(Nv) 事業(Na) 經營系(Nc),休閒 事業 經營系,休閒 事業 經營系
17,身心整合與運動休閒產業學系,身心(Na) 整合(VC) 運動(Na) 休閒(VA) 產業(Na) 學系(Na),身心 整合 運動 休閒 產業 學系,身心 整合 與 運動 休閒產業 學系
17,健康休閒管理系,健康(VH) 休閒(VA) 管理(VC),健康 休閒 管理,健康 休閒 管理系
17,體育健康與休閒學系,體育(Na) 健康(VH) 休閒(Nv) 學系(Na),體育 健康 休閒 學系,體育 健康 與 休閒 學系
17,體育與健康學系,體育(Na) 健康(VH) 學系(Na),體育 健康 學系,體育 與 健康 學系
17,體育推廣學系,體育(Na) 推廣(VC) 學系(Na),體育 推廣 學系,體育 推廣學系
17,適應體育學系,適應(VJ) 體育(Na) 學系(Na),適應 體育 學系,適應 體育 學系
17,體育舞蹈學系,體育(Na) 舞蹈(Na) 學系(Na),體育 舞蹈 學系,體育 舞蹈 學系
17,運動事業經營學系,運動(Na) 事業(Na) 經營(VC) 學系(Na),運動 事業 經營 學系,運動 事業 經營 學系
17,運動事業管理學系,運動(Na) 事業(Na) 管理(VC) 學系(Na),運動 事業 管理 學系,運動 事業 管理 學系
17,運動管理學系,運動(Na) 管理(VC) 學系(Na),運動 管理 學系,運動 管理 學系
17,運動資訊傳播學系,運動(Na) 資訊(Na) 傳播(VC) 學系(Na),運動 資訊 傳播 學系,運動 資訊 傳播 學系
17,運動資訊與傳播學系,運動(Na) 資訊(Na) 傳播(Na) 學系(Na),運動 資訊 傳播 學系,運動 資訊 與 傳播 學系
17,體育管理學系,體育(Na) 管理(VC) 學系(Na),體育 管理 學系,體育 管理 學系
17,海洋運動與管理學系,海洋(Na) 運動(Na) 管理(VC) 學系(Na),海洋 運動 管理 學系,海洋 運動 與 管理 學系
17,運動與健康管理研究所,運動(Na) 健康(VH) 管理(VC) 研究所(Nc),運動 健康 管理 研究所,運動 與 健康 管理 研究所
17,失能者運動與休閒研究所,失能(VJ) 運動(Na) 休閒(VA) 研究所(Nc),失能 運動 休閒 研究所,失能者 運動 與 休閒 研究所
17,休閒遊憩與運動管理系,休閒(VA) 遊憩(VA) 運動(Na) 管理(VC),休閒 遊憩 運動 管理,休閒 遊憩 與 運動 管理系
17,運動休閒與健康管理學位學程,運動(Na) 休閒(VA) 健康(VH) 管理(VC) 學位(Na) 學程(Na),運動 休閒 健康 管理 學位 學程,運動 休閒 與 健康 管理 學位 學程
17,健康促進與休閒管理學位學程,健康(VH) 促進(VK) 休閒(VA) 管理(VC) 學位(Na) 學程(Na),健康 促進 休閒 管理 學位 學程,健康 促進 與 休閒 管理 學位 學程
17,國際體育事務研究所,國際(Nc) 體育(Na) 事務(Na) 研究所(Nc),國際 體育 事務 研究所,國際 體育 事務 研究所
17,休閒健康事業研究所,休閒(VA) 健康(VH) 事業(Na) 研究所(Nc),休閒 健康 事業 研究所,休閒 健康 事業 研究所
17,休閒健康管理研究所,休閒(VA) 健康(VH) 管理(Na) 研究所(Nc),休閒 健康 管理 研究所,休閒 健康 管理 研究所
17,運動與健康促進科,運動(Na) 健康(VH) 促進(VK),運動 健康 促進,運動 與 健康 促進科
18,大眾傳播學系,傳播(VC) 學系(Na),傳播 學系,大眾 傳播 學系
18,傳播學系,傳播(Na) 學系(Na),傳播 學系,傳播 學系
18,傳播與科技學系,傳播(Na) 科技(Na) 學系(Na),傳播 科技 學系,傳播 與 科技 學系
18,傳播藝術系,傳播(VC) 藝術系(Na),傳播 藝術系,傳播 藝術系
18,資訊傳播工程學系,資訊(Na) 傳播(Na) 工程(Na) 學系(Na),資訊 傳播 工程 學系,資訊 傳播 工程 學系
18,資訊傳播設計學系,資訊(Na) 傳播(Na) 設計(Na) 學系(Na),資訊 傳播 設計 學系,資訊 傳播 設計 學系
18,電訊傳播研究所,電訊(Na) 傳播(Na) 研究所(Nc),電訊 傳播 研究所,電訊 傳播 研究所
18,視訊傳播系,視訊(Na) 傳播系(VC),視訊 傳播系,視訊 傳播系
18,視訊傳播設計系,視訊(Na) 傳播(VC) 設計系(Na),視訊 傳播 設計系,視訊 傳播 設計系
18,口語傳播學系,口語(Na) 傳播(Na) 學系(Na),口語 傳播 學系,口語 傳播 學系
18,資訊傳播科技學系,資訊(Na) 傳播(VC) 科技(Na) 學系(Na),資訊 傳播 科技 學系,資訊 傳播 科技 學系
18,數位資訊傳播學系,資訊(Na) 傳播(Na) 學系(Na),資訊 傳播 學系,數位 資訊 傳播 學系
18,視聽資訊設計學系,資訊(Na) 設計(Na) 學系(Na),資訊 設計 學系,視聽 資訊設 計學系
18,傳播科技研究所,傳播(VC) 科技(Na) 研究所(Nc),傳播 科技 研究所,傳播 科技 研究所
18,視聽傳播系,傳播系(VC),傳播系,視聽 傳播系
18,公共傳播系,公共(Nc) 傳播系(Na),公共 傳播系,公共 傳播系
18,國際傳播學程,國際(Nc) 傳播(VC) 學程(Na),國際 傳播 學程,國際 傳播 學程
18,國際傳播學位學程,國際(Nc) 傳播(Na) 學位(Na) 學程(Na),國際 傳播 學位 學程,國際 傳播 學位 學程
18,傳播學位學程,傳播(Na) 學位(Na) 學程(Na),傳播 學位 學程,傳播 學位 學程
18,新聞學系,新聞(Na) 學系(Na),新聞 學系,新聞 學系
18,新聞傳播學系,新聞(Na) 傳播(VC) 學系(Na),新聞 傳播 學系,新聞 傳播 學系
18,新聞與大眾傳播學位學程,新聞(Na) 傳播(Na) 學位(Na) 學程(Na),新聞 傳播 學位 學程,新聞 與 大眾 傳播 學位 學程
18,廣播電視學系,廣播(Na) 電視(Na) 學系(Na),廣播 電視 學系,廣播 電視 學系
18,廣播電視電影學系,廣播(Na) 電視(Na) 電影學系(Na),廣播 電視 電影學系,廣播 電視 電影 學系
18,影像傳播學系,影像(Na) 傳播(VC) 學系(Na),影像 傳播 學系,影像 傳播 學系
18,影視傳播系,影視(Na) 傳播系(Nc),影視 傳播系,影視 傳播系
18,公共關係暨廣告學系,關係(Na) 廣告學系(Na),關係 廣告學系,公共 關 係 暨 廣告 學系
18,公關事務設計系,公關(Na) 事務(Na) 設計系(Nc),公關 事務 設計系,公關 事務設 計系
18,博物館學研究所,博物館學(Na) 研究所(Nc),博物館學 研究所,博物 館學 研究所
18,博物館學與古物維護研究所,博物館學(Na) 古物(Na) 維護(Nv) 研究所(Nc),博物館學 古物 維護 研究所,博物 館學 與 古物 維護 研究所
18,圖書館學系,圖書館學系(Nc),圖書館學系,圖書館 學系
18,資訊與圖書館學系,資訊(Na) 圖書館學系(Nc),資訊 圖書館學系,資訊 與 圖書館 學系
18,圖書資訊學系,圖書(Na) 資訊(Na) 學系(Na),圖書 資訊 學系,圖書 資訊學系
18,數點陣圖書資訊學系,數點陣(VC) 圖書(Na) 資訊(Na) 學系(Na),數點陣 圖書 資訊 學系,數點陣 圖書 資訊學系
18,圖書資訊與檔案學研究所,圖書(Na) 資訊(Na) 檔案學(Na) 研究所(Nc),圖書 資訊 檔案學 研究所,圖書 資訊 與 檔 案學 研究所
18,文學與平面傳播學系,文學(Na) 平面(Na) 傳播(Na) 學系(Na),文學 平面 傳播 學系,文學 與 平面 傳播 學系
18,圖文傳播學系,圖文(Na) 傳播(VC) 學系(Na),圖文 傳播 學系,圖文 傳播 學系
18,圖文傳播藝術學系,傳播(VC) 藝術(Na) 學系(Na),傳播 藝術 學系,圖文 傳播 藝術 學系
18,圖文傳播暨數位出版學系,圖文(Na) 傳播(Na) 出版(VC) 學系(Na),圖文 傳播 出版 學系,圖文 傳播 暨 數位 出版 學系
18,平面傳播科技學系,平面(Na) 傳播(VC) 科技(Na) 學系(Na),平面 傳播 科技 學系,平面 傳播 科技 學系
18,文學創作與傳播學系,文學(Na) 創作(VC) 傳播(Na) 學系(Na),文學 創作 傳播 學系,文學 創作 與 傳播 學系
18,廣告傳播學系,廣告(Na) 傳播(VC) 學系(Na),廣告 傳播 學系,廣告 傳播 學系
18,廣告學系,廣告學系(Nc),廣告學系,廣告 學系
18,科技發展與傳播研究所,科技(Na) 發展(Na) 傳播(Na) 研究所(Nc),科技 發展 傳播 研究所,科技 發展 與 傳播 研究所
18,傳播類第二專長學位學程,傳播類(Na) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),傳播類 第二 專長 學位 學程,傳播類 第二 專長 學位 學程
18,傳播學院（不分系）,傳播(Na) 學院(Nc) 分系(VC),傳播 學院 分系,傳播 學院 （ 不分系 ）
97,行政警察學系,行政(Na) 警察(Na) 學系(Na),行政 警察 學系,行政 警察 學系
97,刑事警察學系,刑事(Na) 警察(Na) 學系(Na),刑事 警察 學系,刑事警察 學系
97,公共安全學系,安全(VH) 學系(Na),安全 學系,公共安全 學系
97,消防學系,消防(Na) 學系(Na),消防 學系,消防 學系
97,外事警察學系,外事(Na) 警察(Na) 學系(Na),外事 警察 學系,外事 警察 學系
97,鑑識科學學系,鑑識(VC) 科學(Na) 學系(Na),鑑識 科學 學系,鑑識 科學學系
97,國境警察學系,國境(Nc) 警察(Na) 學系(Na),國境 警察 學系,國境 警察 學系
97,水上警察學系,警察(Na) 學系(Na),警察 學系,水上警察 學系
97,警察政策研究所,警察(Na) 政策(Na) 研究所(Nc),警察 政策 研究所,警察 政策 研究所
97,陸軍官校大學部,陸軍(Na) 官校(Nc) 大學部(Nc),陸軍 官校 大學部,陸 軍 官校 大學部
97,海軍官校大學部,海軍(Nc) 官校(Nc) 大學部(Nc),海軍 官校 大學部,海 軍 官校 大學部
97,空軍官校大學部,空軍(Nc) 官校(Nc) 大學部(Nc),空軍 官校 大學部,空 軍 官校 大學部
97,軍事氣象學系,軍事(Na) 氣象(Na) 學系(Na),軍事 氣象 學系,軍事 氣象 學系
97,軍事工程研究所,軍事(Na) 工程(Na) 研究所(Nc),軍事 工程 研究所,軍事 工程 研究所
97,兵器系統工程研究所,兵器(Na) 系統(Na) 工程(Na) 研究所(Nc),兵器 系統 工程 研究所,兵器 系統 工程 研究所
97,人類性學研究所,人類(Na) 性學(Na) 研究所(Nc),人類 性學 研究所,人類 性學 研究所
97,老年學研究所,老年學(Na) 研究所(Nc),老年學 研究所,老年 學 研究所
97,不分系,,不分系,不分系
11,造紙印刷研究所,造紙(VA) 印刷(VC) 研究所(Nc),造紙 印刷 研究所,造紙 印刷 研究所
3,文化創意設計系,文化(Na) 創意(Na) 設計(Nc),文化 創意 設計,文化 創意 設計系
3,文化創意與設計系,文化(Na) 創意(Na) 設計系(Na),文化 創意 設計系,文化 創意 與 設計系
3,珠寶設計與管理學系,珠寶(Na) 設計(Na) 管理(Na) 學系(Na),珠寶 設計 管理 學系,珠寶設計 與 管 理 學系
3,設計類產學專班,設計(VC) 產學(Na) 專班(Nc),設計 產學 專班,設計 類 產學 專班
3,藝術設計類產業研發專班,藝術(Na) 設計(Na) 產業(Na) 研發(VC) 專班(Nc),藝術 設計 產業 研發 專班,藝術 設計 類 產業 研發 專班
3,設計類第二專長學位學程,設計(VC) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),設計 第二 專長 學位 學程,設計 類 第二 專長 學位 學程
3,設計學院,設計(Na) 學院(Nc),設計 學院,設計 學院
3,設計暨藝術學院,設計(Na) 藝術(Na) 學院(Nc),設計 藝術 學院,設計 暨 藝術 學院
9,應用資訊研究所,應用(Na) 資訊(Na) 研究所(Nc),應用 資訊 研究所,應用 資訊 研究所
9,應用資訊科學研究所,應用(Na) 資訊(Na) 科學(Na) 研究所(Nc),應用 資訊 科學 研究所,應用 資訊 科學 研究所
9,資訊與應用學系,資訊(Na) 應用(Na) 學系(Na),資訊 應用 學系,資訊 與 應用 學系
9,資訊科技應用學系,資訊(Na) 科技(Na) 應用(Na) 學系(Na),資訊 科技 應用 學系,資訊 科技 應用 學系
9,電腦與智慧型機器人學位學程,電腦(Na) 智慧型(Na) 機器人(Na) 學位(Na) 學程(Na),電腦 智慧型 機器人 學位 學程,電腦 與 智慧型 機器 人學位 學程
9,智慧機器人學系,智慧(Na) 機器人(Na) 學系(Na),智慧 機器人 學系,智慧 機器 人學系
9,資訊類產學專班,資訊類(Na) 產學(Na) 專班(Nc),資訊類 產學 專班,資訊 類 產學 專班
9,電算機類第二專長學位學程,電算機(Na) 第二(Neu) 專長(Na) 學位(Na) 學程(Na),電算機 第二 專長 學位 學程,電算機 類 第二 專長 學位 學程
9,健康產業資訊科技系,健康(VH) 產業(Na) 資訊(Na) 科技(Na),健康 產業 資訊 科技,健康 產業 資訊 科技 系
10,口腔衛生學系,口腔(Na) 衛生(Na) 學系(Na),口腔 衛生 學系,口腔 衛生 學系
10,口腔衛生科學學系,口腔(Na) 衛生(Na) 科學(Na) 學系(Na),口腔 衛生 科學 學系,口腔 衛生 科學學系
12,機械與生產係,機械(Na) 生產(VC),機械 生產,機械 與 生產 係
12,機械與生產技術系,機械(Na) 生產(Nv) 技術(Na),機械 生產 技術,機械 與 生產 技術系
14,生物農業科技學系,生物(Na) 農業(Na) 科技(Na) 學系(Na),生物 農業 科技 學系,生物 農業 科技 學系
14,農業生物技術研究所,農業(Na) 生物(Na) 技術(Na) 研究所(Nc),農業 生物 技術 研究所,農業 生物 技術 研究所
14,農業生物科技學研究所,農業(Na) 生物(Na) 科技(Na) 研究所(Nc),農業 生物 科技 研究所,農業 生物科技 學 研究所
