mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
17,休閒運動管理,休閒(Nv) 運動(Na) 管理(Na),休閒 運動 管理,休閒 運動 管理,休閒 運動 管理,135,219,0
17,餐旅管理,餐旅(Na) 管理(VC),餐旅 管理,餐旅 管理,餐旅 管理,136,219,0
17,休閒遊憩管理學系,休閒(Nv) 遊憩(Nv) 管理(VC) 學系(Na),休閒 遊憩 管理 學系,休閒 遊憩 管理 學系,休閒 遊憩 管理 學系,137,219,0
17,休閒事業管理系,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理系,休閒 事業 管理,138,219,0
17,休閒事業管理系,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理系,休閒 事業 管理,139,219,0
17,生活應用與保健系,生活(Na) 應用(Na) 保健系(Nc),生活 應用 保健系,生活 應用 與 保健 系,生活 應用 保健系,140,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,141,219,0
17,  休閒管理,休閒(VA) 管理(VC),休閒 管理,    休閒 管理,休閒 管理,142,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,143,219,0
17,運動競技學系,運動(Na) 競技(Nv) 學系(Na),運動 競技 學系,運動 競技學系,運動 競技 學系,144,219,0
17,運動健康與休閒學系,運動(Na) 健康(VH) 休閒(Nv) 學系(Na),運動 健康 休閒 學系,運動 健康 與 休閒 學系,運動 健康 休閒 學系,145,219,0
17,餐廳旅館管理學系 ,餐廳(Nc) 旅館(Nc) 管理(VC) 學系(Na),餐廳 旅館 管理 學系,餐廳 旅館 管理 學系  ,餐廳 旅館 管理 學系,146,219,0
17,  休閒管理,休閒(VA) 管理(VC),休閒 管理,    休閒 管理,休閒 管理,147,219,0
17,休閒暨博奕管理學系 ,休閒(VA) 博奕(Na) 管理(VC) 學系(Na),休閒 博奕 管理 學系,休閒 暨 博奕 管理 學系  ,休閒 博奕 管理 學系,148,219,0
17,休閒企業管理學系,休閒(Nv) 企業(Na) 管理(Na) 學系(Na),休閒 企業 管理 學系,休閒 企業 管理 學系,休閒 企業 管理 學系,149,219,0
17,觀光事業管理系,觀光(Nv) 事業(Na) 管理(Na),觀光 事業 管理,觀光 事業 管理系,觀光 事業 管理,150,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,151,219,0
17,觀光餐飲系,觀光(Nv) 餐飲系(Na),觀光 餐飲系,觀光餐 飲系,觀光 餐飲系,152,219,0
17,運動管理,運動(Na) 管理(VC),運動 管理,運動 管理,運動 管理,153,219,0
17,餐飲科,餐飲科(Na),餐飲科,餐飲科,餐飲科,154,219,0
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系,餐旅 管理系,155,219,0
17,旅館與會展學系,旅館(Nc) 會展(Na),旅館 會展,旅館 與 會展 學系,旅館 會展,156,219,0
17,旅運管理學系,旅運(Na) 管理(VC) 學系(Na),旅運 管理 學系,旅運 管理 學系,旅運 管理 學系,157,219,0
17,觀光管理系,觀光(VA) 管理(Nc),觀光 管理,觀光 管理系,觀光 管理,158,219,0
17,飯店管理,飯店(Nc) 管理(VC),飯店 管理,飯店 管理,飯店 管理,159,219,0
17,  觀光,觀光(VA),觀光,    觀光,觀光,160,219,0
17,旅館管理系,旅館(Nc) 管理(Nc),旅館 管理,旅館 管理系,旅館 管理,161,219,0
17,觀光與休閒管理系,觀光(VA) 休閒(VA) 管理(Na),觀光 休閒 管理,觀光 與 休閒 管理系,觀光 休閒 管理,162,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,163,219,0
17,體育系運動休閒管理學程,體育系(Nc) 運動(Na) 休閒(Nv) 管理(Nv) 學程(Na),體育系 運動 休閒 管理 學程,體育系 運動 休閒 管理 學程,體育系 運動 休閒 管理 學程,164,219,0
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系,餐旅 管理系,165,219,0
17,  休閒事業管理,休閒(VA) 事業(Na) 管理(VC),休閒 事業 管理,    休閒 事業 管理,休閒 事業 管理,166,219,0
17,觀光休閒系,觀光(VA) 休閒系(Nv),觀光 休閒系,觀光 休閒系,觀光 休閒系,167,219,0
17,餐飲系,餐飲系(Nc),餐飲系,餐飲系,餐飲系,168,219,0
17,飯店管理系,飯店(Nc) 管理系(Nc),飯店 管理系,飯店 管理系,飯店 管理系,169,219,0
17,休閒事業管理,休閒(Nv) 事業(Na) 管理(Na),休閒 事業 管理,休閒 事業 管理,休閒 事業 管理,170,219,0
17,休閒管理科,休閒(Nv) 管理(Na),休閒 管理,休閒 管理科,休閒 管理,171,219,0
17,休閒管理系 ,休閒(VA) 管理系(Nc),休閒 管理系,休閒 管理系  ,休閒 管理系,172,219,0
17,餐飲旅館管理學系,餐飲(Na) 旅館(Nc) 管理(VC) 學系(Na),餐飲 旅館 管理 學系,餐飲 旅館 管理 學系,餐飲 旅館 管理 學系,173,219,0
17,  體育,體育(Na),體育,    體育,體育,174,219,0
17,水上競技運動學.,競技(Nv) 運動學(Na),競技 運動學,水上 競技 運動學 .,競技 運動學,175,219,0
17,  觀光服務,觀光(VA) 服務(VC),觀光 服務,    觀光 服務,觀光 服務,176,219,0
17,運動休閒與健康管理,運動(Na) 休閒(VA) 健康(VH) 管理(VC),運動 休閒 健康 管理,運動 休閒 與 健康 管理,運動 休閒 健康 管理,177,219,0
17,旅運管理,旅運(Na) 管理(VC),旅運 管理,旅運 管理,旅運 管理,178,219,0
17,觀光事業系,觀光(Nv) 事業(Na),觀光 事業,觀光 事業系,觀光 事業,179,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,180,219,0
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系,餐旅 管理系,181,219,0
17,  觀光管理,觀光(VA) 管理(VC),觀光 管理,    觀光 管理,觀光 管理,182,219,0
17,運動健康休閒系,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 休閒系,運動 健康 休閒系,183,219,0
17,運動休閒系,運動(Nc) 休閒系(Nc),運動 休閒系,運動 休閒系,運動 休閒系,184,219,0
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系,餐飲 管理,185,219,0
17,運動保健,運動(Na) 保健(Na),運動 保健,運動 保健,運動 保健,186,219,0
17,海洋觀光系,海洋(Na) 觀光系(VA),海洋 觀光系,海洋 觀光系,海洋 觀光系,187,219,0
17,歐洲文化與旅遊,歐洲(Nc) 文化(Na) 旅遊(VA),歐洲 文化 旅遊,歐洲 文化 與 旅遊,歐洲 文化 旅遊,188,219,0
17,休閒管理系 ,休閒(VA) 管理系(Nc),休閒 管理系,休閒 管理系  ,休閒 管理系,189,219,0
17,餐旅管理,餐旅(Na) 管理(VC),餐旅 管理,餐旅 管理,餐旅 管理,190,219,0
17,運動健康與休閒系,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 與 休閒系,運動 健康 休閒系,191,219,0
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系,餐飲 管理,192,219,0
17,餐旅管理學系 ,餐旅(Na) 管理(VC) 學系(Na),餐旅 管理 學系,餐旅 管理 學系  ,餐旅 管理 學系,193,219,0
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系,餐飲 管理,194,219,0
17,餐旅管理學系,餐旅(Na) 管理(VC) 學系(Na),餐旅 管理 學系,餐旅 管理 學系,餐旅 管理 學系,195,219,0
17,餐旅經營,餐旅(Na) 經營(VC),餐旅 經營,餐旅 經營,餐旅 經營,196,219,0
17,休閒遊憩系,休閒(Nv) 遊憩(Nv),休閒 遊憩,休閒遊 憩系,休閒 遊憩,197,219,0
17,旅遊運輸系,旅遊(Nv) 運輸系(Nc),旅遊 運輸系,旅遊 運輸系,旅遊 運輸系,198,219,0
17,運動資訊傳播,運動(Na) 資訊(Na) 傳播(Na),運動 資訊 傳播,運動 資訊 傳播,運動 資訊 傳播,199,219,0
17,運動健康休閒系 ,運動(Na) 健康(VH) 休閒系(Nc),運動 健康 休閒系,運動 健康 休閒系  ,運動 健康 休閒系,200,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,201,219,0
17,餐飲休閒管理科,餐飲(Na) 休閒(Nv) 管理(Na),餐飲 休閒 管理,餐飲 休閒 管理科,餐飲 休閒 管理,202,219,0
17,觀光與餐旅系 ,觀光(VA) 餐旅系(Na),觀光 餐旅系,觀光 與 餐 旅系  ,觀光 餐旅系,203,219,0
17,餐飲管理學系,餐飲(Na) 管理(VC) 學系(Na),餐飲 管理 學系,餐飲 管理 學系,餐飲 管理 學系,204,219,0
17,  運動休閒,運動(Na) 休閒(VA),運動 休閒,    運動 休閒,運動 休閒,205,219,0
17,  觀光服務,觀光(VA) 服務(VC),觀光 服務,    觀光 服務,觀光 服務,206,219,0
17,  觀光,觀光(VA),觀光,    觀光,觀光,207,219,0
17,餐飲管理 ,餐飲(Na) 管理(VC),餐飲 管理,餐飲 管理  ,餐飲 管理,208,219,0
17,休閒運動保健系,休閒(Nv) 運動(Na) 保健(Nc),休閒 運動 保健,休閒 運動 保健 系,休閒 運動 保健,209,219,0
17,觀光系,觀光系(Nc),觀光系,觀光系,觀光系,210,219,0
17,餐飲管理系,餐飲(Na) 管理(Na),餐飲 管理,餐飲 管理系,餐飲 管理,211,219,0
17,餐旅管理系,餐旅(Na) 管理系(Nc),餐旅 管理系,餐旅 管理系,餐旅 管理系,212,219,0
17,觀光科,觀光科(Nc),觀光科,觀光科,觀光科,213,219,0
17,休閒事業管理學系,休閒(VA) 事業(Na) 管理(VC) 學系(Na),休閒 事業 管理 學系,休閒 事業 管理 學系,休閒 事業 管理 學系,214,219,0
17,觀光餐旅,觀光(Nv) 餐旅(Na),觀光 餐旅,觀光餐 旅,觀光 餐旅,215,219,0
17,休閒產業經營學系 ,休閒(VA) 產業(Na) 經營(VC) 學系(Na),休閒 產業 經營 學系,休閒產業 經營 學系  ,休閒 產業 經營 學系,216,219,0
17,  旅遊運輸管理,旅遊(VA) 運輸(VC) 管理(VC),旅遊 運輸 管理,    旅遊 運輸 管理,旅遊 運輸 管理,217,219,0
17,廚藝管理系 ,廚藝(Na) 管理(Na),廚藝 管理,廚藝 管理系  ,廚藝 管理,218,219,0
17,  觀光,觀光(VA),觀光,    觀光,觀光,219,219,0
18,  新聞傳播,新聞(Na) 傳播(Na),新聞 傳播,    新聞 傳播,新聞 傳播,6,78,0
18,傳播藝術學系,傳播(VC) 藝術(Na) 學系(Na),傳播 藝術 學系,傳播 藝術 學系,傳播 藝術 學系,7,78,0
18,廣電系,廣電系(Nc),廣電系,廣電系,廣電系,8,78,0
18,大眾傳播學系,傳播(VC) 學系(Na),傳播 學系,大眾 傳播 學系,傳播 學系,9,78,0
18,廣播電視電影系,廣播(Na) 電視(Na) 電影系(Nc),廣播 電視 電影系,廣播 電視 電影系,廣播 電視 電影系,10,78,0
18,大眾傳播學系,傳播(VC) 學系(Na),傳播 學系,大眾 傳播 學系,傳播 學系,11,78,0
18,  廣告,廣告(Na),廣告,    廣告,廣告,12,78,0
18,市場廣告科,市場(Nc) 廣告科(Na),市場 廣告科,市場 廣告科,市場 廣告科,13,78,0
18,  國書資訊,國書(Na) 資訊(Na),國書 資訊,    國書 資訊,國書 資訊,14,78,0
18,  新聞,新聞(Na),新聞,    新聞,新聞,15,78,0
18,視訊傳播設計系,視訊(Na) 傳播(VC) 設計系(Na),視訊 傳播 設計系,視訊 傳播 設計系,視訊 傳播 設計系,16,78,0
18,新聞系,新聞系(Nc),新聞系,新聞系,新聞系,17,78,0
18,  大眾傳播,傳播(Na),傳播,    大眾 傳播,傳播,18,78,0
18,  公共關係暨廣搞,關係(Na) 廣搞(Na),關係 廣搞,    公共 關 係 暨廣 搞,關係 廣搞,19,78,0
18,新聞系,新聞系(Nc),新聞系,新聞系,新聞系,20,78,0
18,  大眾傳播,傳播(Na),傳播,    大眾 傳播,傳播,21,78,0
18,  大眾傳播,傳播(Na),傳播,    大眾 傳播,傳播,22,78,0
18,廣告,廣告(Na),廣告,廣告,廣告,23,78,0
18,資訊與圖書館學系,資訊(Na) 圖書館學系(Nc),資訊 圖書館學系,資訊 與 圖書館 學系,資訊 圖書館學系,24,78,0
18,傳播藝術系,傳播(VC) 藝術系(Na),傳播 藝術系,傳播 藝術系,傳播 藝術系,25,78,0
18,大眾傳播系 ,傳播系(VC),傳播系,大眾 傳播系  ,傳播系,26,78,0
18,圖文傳播藝術學系,傳播(VC) 藝術(Na) 學系(Na),傳播 藝術 學系,圖文 傳播 藝術 學系,傳播 藝術 學系,27,78,0
18,大眾傳播,傳播(VC),傳播,大眾 傳播,傳播,28,78,0
18,大眾傳播學系,傳播(VC) 學系(Na),傳播 學系,大眾 傳播 學系,傳播 學系,29,78,0
18,  新聞,新聞(Na),新聞,    新聞,新聞,30,78,0
18,圖文傳播,傳播(Na),傳播,圖文 傳播,傳播,31,78,0
18,  大傳,大傳(Na),大傳,    大傳,大傳,32,78,0
18,  大眾傳播,傳播(Na),傳播,    大眾 傳播,傳播,33,78,0
18,資訊傳播,資訊(Na) 傳播(Na),資訊 傳播,資訊 傳播,資訊 傳播,34,78,0
18,資訊傳播系,資訊(Na) 傳播系(Nc),資訊 傳播系,資訊 傳播系,資訊 傳播系,35,78,0
18,傳播藝術科系,傳播(VC) 藝術(Na) 科系(Na),傳播 藝術 科系,傳播 藝術 科系,傳播 藝術 科系,36,78,0
18,傳播學系,傳播(Na) 學系(Na),傳播 學系,傳播 學系,傳播 學系,37,78,0
18,  圖書資訊,圖書(Na) 資訊(Na),圖書 資訊,    圖書 資訊,圖書 資訊,38,78,0
18,  數位媒體,媒體(Na),媒體,    數位 媒體,媒體,39,78,0
18,新聞,新聞(Na),新聞,新聞,新聞,40,78,0
18,  新聞,新聞(Na),新聞,    新聞,新聞,41,78,0
18,  口語傳播,口語(Na) 傳播(VC),口語 傳播,    口語 傳播,口語 傳播,42,78,0
18,傳播滙流與創新管理學系,傳播(VC) 滙流(Na) 創新(VC) 管理(Na) 學系(Na),傳播 滙流 創新 管理 學系,傳播 滙 流 與 創新 管理 學系,傳播 滙流 創新 管理 學系,43,78,0
18,新聞系,新聞系(Nc),新聞系,新聞系,新聞系,44,78,0
18,  平面傳播科技,平面(Na) 傳播(VC) 科技(Na),平面 傳播 科技,    平面 傳播 科技,平面 傳播 科技,45,78,0
18,資訊傳播學系,資訊(Na) 傳播(VC) 學系(Na),資訊 傳播 學系,資訊 傳播 學系,資訊 傳播 學系,46,78,0
18,新聞系,新聞系(Nc),新聞系,新聞系,新聞系,47,78,0
18,公共關係暨廣告學系,關係(Na) 廣告學系(Na),關係 廣告學系,公共 關 係 暨 廣告 學系,關係 廣告學系,48,78,0
18,廣告系,廣告系(Nc),廣告系,廣告系,廣告系,49,78,0
18,新聞系 ,新聞系(Nc),新聞系,新聞系  ,新聞系,50,78,0
18,廣告系,廣告系(Nc),廣告系,廣告系,廣告系,51,78,0
18,大眾傳播媒體系,傳播(VC) 媒體(Na),傳播 媒體,大眾 傳播 媒體系,傳播 媒體,52,78,0
18,大眾傳播 ,傳播(VC),傳播,大眾 傳播  ,傳播,53,78,0
18,新聞系 ,新聞系(Nc),新聞系,新聞系  ,新聞系,54,78,0
18,  視覺傳達,視覺(Na) 傳達(VD),視覺 傳達,    視覺 傳達,視覺 傳達,55,78,0
18,資訊傳播工程學系 ,資訊(Na) 傳播(VC) 工程(Na) 學系(Na),資訊 傳播 工程 學系,資訊 傳播 工程 學系  ,資訊 傳播 工程 學系,56,78,0
18,  資訊傳播,資訊(Na) 傳播(VC),資訊 傳播,    資訊 傳播,資訊 傳播,57,78,0
18,  平面傳播,平面(Na) 傳播(Nv),平面 傳播,    平面 傳播,平面 傳播,58,78,0
18,資訊傳播系 ,資訊(Na) 傳播系(Na),資訊 傳播系,資訊 傳播系  ,資訊 傳播系,59,78,0
18,大眾傳播系 ,傳播系(VC),傳播系,大眾 傳播系  ,傳播系,60,78,0
18,  廣告傳播,廣告(Na) 傳播(VC),廣告 傳播,    廣告 傳播,廣告 傳播,61,78,0
18,  視訊傳播,視訊(Na) 傳播(VC),視訊 傳播,    視訊 傳播,視訊 傳播,62,78,0
18,公共關係廣告系,關係(Na) 廣告系(Nc),關係 廣告系,公共 關 係 廣告系,關係 廣告系,63,78,0
18,大眾傳播系,傳播系(VC),傳播系,大眾 傳播系,傳播系,64,78,0
18,  廣告學,廣告學(Na),廣告學,    廣告學,廣告學,65,78,0
18,資訊傳播,資訊(Na) 傳播(Na),資訊 傳播,資訊 傳播,資訊 傳播,66,78,0
18,  廣播電視電影,廣播(Nv) 電視(Na) 電影(Na),廣播 電視 電影,    廣播 電視 電影,廣播 電視 電影,67,78,0
18,公共關係暨廣告學系,關係(Na) 廣告學系(Na),關係 廣告學系,公共 關 係 暨 廣告 學系,關係 廣告學系,68,78,0
18,資訊傳播工程,資訊(Na) 傳播(Na) 工程(Na),資訊 傳播 工程,資訊 傳播 工程,資訊 傳播 工程,69,78,0
18,資訊傳播系,資訊(Na) 傳播系(Nc),資訊 傳播系,資訊 傳播系,資訊 傳播系,70,78,0
18,資訊傳播系,資訊(Na) 傳播系(Nc),資訊 傳播系,資訊 傳播系,資訊 傳播系,71,78,0
18,廣播電視電影系電視組,廣播(Na) 電視(Na) 電影系(Nc) 電視組(Nc),廣播 電視 電影系 電視組,廣播 電視 電影系 電視組,廣播 電視 電影系 電視組,72,78,0
18,大眾傳播,傳播(VC),傳播,大眾 傳播,傳播,73,78,0
18,視訊傳播設計學系,視訊(Na) 傳播(VC) 設計(Na) 學系(Na),視訊 傳播 設計 學系,視訊 傳播 設計 學系,視訊 傳播 設計 學系,74,78,0
18,廣播電視電影學系,廣播(Na) 電視(Na) 電影學系(Na),廣播 電視 電影學系,廣播 電視 電影 學系,廣播 電視 電影學系,75,78,0
18,新聞系,新聞系(Nc),新聞系,新聞系,新聞系,76,78,0
18,廣告學系,廣告學系(Nc),廣告學系,廣告 學系,廣告學系,77,78,0
18,廣告傳播,廣告(Na) 傳播(VC),廣告 傳播,廣告 傳播,廣告 傳播,78,78,0
97,行政警察,行政(Na) 警察(Na),行政 警察,行政 警察,行政 警察,6,24,0
97,消防 消防安全,安全(VH),安全,消防   消防安全,安全,7,24,0
97,數學系。財經系,數學系(Nc) 財經系(Nc),數學系 財經系,數學系 。 財經系,數學系 財經系,8,24,0
97,消防 消防,,消防   消防,消防   消防,,9,24,0
97,日文系+國際貿易系雙主修,日文系(Nc) 國際(Nc) 貿易系(Nc) 主修(VC),日文系 國際 貿易系 主修,日文系 + 國際 貿易 系雙 主修,日文系 國際 貿易系 主修,10,24,0
97,消防安全,安全(VH),安全,消防安全,安全,11,24,0
97,心理學、管理學雙修 心理雙管理',心理學(Na) 管理學(Na) 雙修(VC) 心理(Na) 管理(Na),心理學 管理學 雙修 心理 管理,心理 學 、 管理 學雙修   心理 雙 管理 ',心理學 管理學 雙修 心理 管理,12,24,0
97,刑事警察學系,刑事(Na) 警察(Na) 學系(Na),刑事 警察 學系,刑事警察 學系,刑事 警察 學系,13,24,0
97,行政警察 行政警察學系,行政(Na) 警察(Na) 行政(Na) 警察(Na) 學系(Na),行政 警察 行政 警察 學系,行政 警察   行政 警察 學系,行政 警察 行政 警察 學系,14,24,0
97,特教系.表演藝術系,特教系(Nc) 表演(VC) 藝術系(Nc),特教系 表演 藝術系,特教 系 . 表演 藝術系,特教系 表演 藝術系,15,24,0
97,消防警察科,警察(Na),警察,消防 警察 科,警察,16,24,0
97,經濟、應用外語系(雙修),經濟(Na) 應用(Na) 外語系(Nc) 雙修(VC),經濟 應用 外語系 雙修,經濟 、 應用 外 語系 ( 雙修 ),經濟 應用 外語系 雙修,17,24,0
97,生物化學丶經濟,生物(Na) 化學(Na) 經濟(Na),生物 化學 經濟,生物 化學 丶 經濟,生物 化學 經濟,18,24,0
97,消防安全科,安全(VH),安全,消防安全 科,安全,19,24,0
97,消防 消防安全,安全(VH),安全,消防   消防安全,安全,20,24,0
97,博雅書院,書院(Nc),書院,博雅 書院,書院,21,24,0
